ID,Lat,Long,Mopened,Opened,City,State,Commas,CityState,,
42264Chicago,41.8755616,-87.6244212,9/15,9/17/15,Chicago,Illinois,",","Chicago,Illinois",,
42264Jackson,35.0320187,-85.2880127,9/15,9/17/15,Jackson,Tennessee,",","Jackson,Tennessee",,
42264Ellicott City,39.2673284,-76.7983067,9/15,9/17/15,Ellicott City,Maryland,",","Ellicott City,Maryland",,
42265Palmdale,34.579434,-118.116461,9/15,9/18/15,Palmdale,California,",","Palmdale,California",,
42265Richardson,32.9481789,-96.7297206,9/15,9/18/15,Richardson,Texas,",","Richardson,Texas",,
42265Independence Township,42.7476365,-83.3893197,9/15,9/18/15,Independence Township,Michigan,",","Independence Township,Michigan",,
42265Greenville,39.7781508,-75.6059766,9/15,9/18/15,Greenville,Delaware,",","Greenville,Delaware",,
42266Las Vegas,36.1672559,-115.1485163,9/15,9/19/15,Las Vegas,Nevada,",","Las Vegas,Nevada",,
42266Hanover,39.1928853,-76.7241371,9/15,9/19/15,Hanover,Maryland,",","Hanover,Maryland",,
42268Kingston,47.7987627,-122.4990762,9/15,9/21/15,Kingston,Washington,",","Kingston,Washington",,
42268Sedona,34.86974,-111.76099,9/15,9/21/15,Sedona,Arizona,",","Sedona,Arizona",,
42268Ridgewood,40.7080556,-73.9141667,9/15,9/21/15,Ridgewood,New York,",","Ridgewood,New York",,
42269Johns Creek,34.0181557,-84.190196,9/15,9/22/15,Johns Creek,Georgia,",","Johns Creek,Georgia",,
42270San Jose,37.338208,-121.886329,9/15,9/23/15,San Jose,California,",","San Jose,California",,
42270Dublin,40.0992294,-83.1140771,9/15,9/23/15,Dublin,Ohio,",","Dublin,Ohio",,
42270Cleveland,41.5051613,-81.6934446,9/15,9/23/15,Cleveland,Ohio,",","Cleveland,Ohio",,
42270Cortlandt Manor,41.2486935,-73.9085859,9/15,9/23/15,Cortlandt Manor,New York,",","Cortlandt Manor,New York",,
42271Orland,39.74738,-122.196375,9/15,9/24/15,Orland,California,",","Orland,California",,
42271Salinas,36.677737,-121.655501,9/15,9/24/15,Salinas,California,",","Salinas,California",,
42271Live Oak,28.2678746,-98.101923,9/15,9/24/15,Live Oak,Texas,",","Live Oak,Texas",,
42271Beaumont,30.0860459,-94.1018461,9/15,9/24/15,Beaumont,Texas,",","Beaumont,Texas",,
42271Harwood Heights,41.9669615,-87.8076726,9/15,9/24/15,Harwood Heights,Illinois,",","Harwood Heights,Illinois",,
42272Ladera Ranch,33.550735,-117.641172,9/15,9/25/15,Ladera Ranch,California,",","Ladera Ranch,California",,
42272Fallbrook,33.37642,-117.251147,9/15,9/25/15,Fallbrook,California,",","Fallbrook,California",,
42272Albuquerque,35.0841034,-106.6509851,9/15,9/25/15,Albuquerque,New Mexico,",","Albuquerque,New Mexico",,
42272Aurora,39.729432,-104.8319196,9/15,9/25/15,Aurora,Colorado,",","Aurora,Colorado",,
42272Lake Charles,30.2265949,-93.2173759,9/15,9/25/15,Lake Charles,Louisiana,",","Lake Charles,Louisiana",,
42272Schaumburg,42.0333608,-88.083406,9/15,9/25/15,Schaumburg,Illinois,",","Schaumburg,Illinois",,
42272Tampa,27.9477595,-82.458444,9/15,9/25/15,Tampa,Florida,",","Tampa,Florida",,
42272Fernandina Beach,30.6696818,-81.4625919,9/15,9/25/15,Fernandina Beach,Florida,",","Fernandina Beach,Florida",,
42272Orange City,28.9488761,-81.2986741,9/15,9/25/15,Orange City,Florida,",","Orange City,Florida",,
42272Mebane,36.0959715,-79.2669619,9/15,9/25/15,Mebane,North Carolina,",","Mebane,North Carolina",,
42272New York,40.7127281,-74.0060152,9/15,9/25/15,New York,New York,",","New York,New York",,
42272Bridgeport,41.1670412,-73.2048348,9/15,9/25/15,Bridgeport,Connecticut,",","Bridgeport,Connecticut",,
42273Sunnyvale,37.36883,-122.03635,9/15,9/26/15,Sunnyvale,California,",","Sunnyvale,California",,
42273Albuquerque,35.0841034,-106.6509851,9/15,9/26/15,Albuquerque,New Mexico,",","Albuquerque,New Mexico",,
42273Silverthorne,39.6571805,-106.0822148,9/15,9/26/15,Silverthorne,Colorado,",","Silverthorne,Colorado",,
42273San Antonio,29.4246002,-98.4951405,9/15,9/26/15,San Antonio,Texas,",","San Antonio,Texas",,
42273Rego Park,40.722937,-73.8622065,9/15,9/26/15,Rego Park,New York,",","Rego Park,New York",,
42274Santa Cruz,36.974117,-122.030796,9/15,9/27/15,Santa Cruz,California,",","Santa Cruz,California",,
42275Canby,45.2629088,-122.6925983,9/15,9/28/15,Canby,Oregon,",","Canby,Oregon",,
42275Berwyn,41.8505874,-87.7936685,9/15,9/28/15,Berwyn,Illinois,",","Berwyn,Illinois",,
42275Cincinnati,39.1014537,-84.5124602,9/15,9/28/15,Cincinnati,Ohio,",","Cincinnati,Ohio",,
42277Camarillo,34.216394,-119.037602,9/15,9/30/15,Camarillo,California,",","Camarillo,California",,
42277Chanhassen,44.8618403,-93.5307207,9/15,9/30/15,Chanhassen,Minnesota,",","Chanhassen,Minnesota",,
42278Edmonds,47.8105738,-122.3774952,10/15,10/1/15,Edmonds,Washington,",","Edmonds,Washington",,
42278Tucson,32.222607,-110.974711,10/15,10/1/15,Tucson,Arizona,",","Tucson,Arizona",,
42278Philadelphia,39.9527237,-75.1635262,10/15,10/1/15,Philadelphia,Pennsylvania,",","Philadelphia,Pennsylvania",,
42279Atlanta,33.7490987,-84.3901849,10/15,10/2/15,Atlanta,Georgia,",","Atlanta,Georgia",,
42280Sylmar,34.305828,-118.457197,10/15,10/3/15,Sylmar,California,",","Sylmar,California",,
42284New York,40.7127281,-74.0060152,10/15,10/7/15,New York,New York,",","New York,New York",,
42286Dublin,37.71594,-121.910122,10/15,10/9/15,Dublin,California,",","Dublin,California",,
42286Albuquerque,35.0841034,-106.6509851,10/15,10/9/15,Albuquerque,New Mexico,",","Albuquerque,New Mexico",,
42286St. Petersburg,27.7703796,-82.6695085,10/15,10/9/15,St. Petersburg,Florida,",","St. Petersburg,Florida",,
42286Bridgeville,40.3561805,-80.1100556,10/15,10/9/15,Bridgeville,Pennsylvania,",","Bridgeville,Pennsylvania",,
42286Cheektowaga,42.8916763,-78.7747132,10/15,10/9/15,Cheektowaga,New York,",","Cheektowaga,New York",,
42286Hopkinton,42.2288427,-71.5195534,10/15,10/9/15,Hopkinton,Massachusetts,",","Hopkinton,Massachusetts",,
42286Augusta,44.310583,-69.779663,10/15,10/9/15,Augusta,Maine,",","Augusta,Maine",,
42287Danbury,41.394817,-73.4540111,10/15,10/10/15,Danbury,Connecticut,",","Danbury,Connecticut",,
42292Las Vegas,36.1672559,-115.1485163,10/15,10/15/15,Las Vegas,Nevada,",","Las Vegas,Nevada",,
42294Arden,35.4661821,-82.5164242,10/15,10/17/15,Arden,North Carolina,",","Arden,North Carolina",,
42299San Francisco,37.774929,-122.419416,10/15,10/22/15,San Francisco,California,",","San Francisco,California",,
42300Wayne,40.9491723,-74.2376802,10/15,10/23/15,Wayne,New Jersey,",","Wayne,New Jersey",,
42301New Albany,40.0811745,-82.8087864,10/15,10/24/15,New Albany,Ohio,",","New Albany,Ohio",,
42303Bangor Twp,43.6482294,-83.8941713,10/15,10/26/15,Bangor Twp,Michigan,",","Bangor Twp,Michigan",,
42304San Antonio,29.4246002,-98.4951405,10/15,10/27/15,San Antonio,Texas,",","San Antonio,Texas",,
42306Lutz,28.1300994,-82.4591842,10/15,10/29/15,Lutz,Florida,",","Lutz,Florida",,
42310Houston,31.3378465,-95.390805,11/15,11/2/15,Houston,Texas,",","Houston,Texas",,
42311Prosper,33.2385763,-96.7866058,11/15,11/3/15,Prosper,Texas,",","Prosper,Texas",,
42314Slidell,30.2751945,-89.7811745,11/15,11/6/15,Slidell,Louisiana,",","Slidell,Louisiana",,
42314Springdale,39.287002,-84.4852213,11/15,11/6/15,Springdale,Ohio,",","Springdale,Ohio",,
42314Bloomfield Township,42.575186,-83.2939811,11/15,11/6/15,Bloomfield Township,Michigan,",","Bloomfield Township,Michigan",,
42314Parma,41.3822398,-81.7355692,11/15,11/6/15,Parma,Ohio,",","Parma,Ohio",,
42314Orlando,28.5421109,-81.3790304,11/15,11/6/15,Orlando,Florida,",","Orlando,Florida",,
42314Morgantown,39.6296809,-79.9559437,11/15,11/6/15,Morgantown,West Virginia,",","Morgantown,West Virginia",,
42317Spring,30.0798826,-95.4172549,11/15,11/9/15,Spring,Texas,",","Spring,Texas",,
42317Boston,42.3602534,-71.0582912,11/15,11/9/15,Boston,Massachusetts,",","Boston,Massachusetts",,
42320Honolulu,21.304547,-157.8556764,11/15,11/12/15,Honolulu,Hawaii,",","Honolulu,Hawaii",,
42320Bakersfield,35.373292,-119.018712,11/15,11/12/15,Bakersfield,California,",","Bakersfield,California",,
42321Louisville,38.2542376,-85.759407,11/15,11/13/15,Louisville,Kentucky,",","Louisville,Kentucky",,
42321Manchester,43.1601548,-73.0714407,11/15,11/13/15,Manchester,Vermont,",","Manchester,Vermont",,
42322Champlin,45.1888539,-93.3974538,11/15,11/14/15,Champlin,Minnesota,",","Champlin,Minnesota",,
42324South Jordan,40.5621704,-111.929658,11/15,11/16/15,South Jordan,Utah,",","South Jordan,Utah",,
42324Dallas,32.7762719,-96.7968559,11/15,11/16/15,Dallas,Texas,",","Dallas,Texas",,
42324Smithfield,35.5085531,-78.33936,11/15,11/16/15,Smithfield,North Carolina,",","Smithfield,North Carolina",,
42327Santa Monica,34.019454,-118.491191,11/15,11/19/15,Santa Monica,California,",","Santa Monica,California",,
42327Overland Park,38.9742502,-94.6851702,11/15,11/19/15,Overland Park,Kansas,",","Overland Park,Kansas",,
42327Bloomingdale,41.9575285,-88.0809036,11/15,11/19/15,Bloomingdale,Illinois,",","Bloomingdale,Illinois",,
42327Byron Center,42.819288,-85.727916,11/15,11/19/15,Byron Center,Michigan,",","Byron Center,Michigan",,
42328Valley Village,34.052234,-118.243685,11/15,11/20/15,Valley Village,California,",","Valley Village,California",,
42328Frisco,39.5744299,-106.0975196,11/15,11/20/15,Frisco,Colorado,",","Frisco,Colorado",,
42328Burnsville,44.7677424,-93.2777226,11/15,11/20/15,Burnsville,Minnesota,",","Burnsville,Minnesota",,
42328Indianapolis,39.7683331,-86.1583502,11/15,11/20/15,Indianapolis,Indiana,",","Indianapolis,Indiana",,
42328Bethlehem,40.6178915,-75.3786521,11/15,11/20/15,Bethlehem,Pennsylvania,",","Bethlehem,Pennsylvania",,
42330Houston,31.3378465,-95.390805,11/15,11/22/15,Houston,Texas,",","Houston,Texas",,
42330Flemington,40.5079815,-74.8606466,11/15,11/22/15,Flemington,New Jersey,",","Flemington,New Jersey",,
42330Waterbury,41.5538091,-73.0438362,11/15,11/22/15,Waterbury,Connecticut,",","Waterbury,Connecticut",,
42332Ontario,34.063344,-117.650888,11/15,11/24/15,Ontario,California,",","Ontario,California",,
42332Belleville,42.2048414,-83.4852106,11/15,11/24/15,Belleville,Michigan,",","Belleville,Michigan",,
42332Tinton Falls,40.2890734,-74.0927967,11/15,11/24/15,Tinton Falls,New Jersey,",","Tinton Falls,New Jersey",,
42333Steamboat Springs,40.4848003,-106.8317359,11/15,11/25/15,Steamboat Springs,Colorado,",","Steamboat Springs,Colorado",,
42338Philadelphia,39.9527237,-75.1635262,11/15,11/30/15,Philadelphia,Pennsylvania,",","Philadelphia,Pennsylvania",,
42338New York,40.7127281,-74.0060152,11/15,11/30/15,New York,New York,",","New York,New York",,
42339Mason City,43.1535728,-93.2010367,12/15,12/1/15,Mason City,Iowa,",","Mason City,Iowa",,
42341Buellton,34.613597,-120.19265,12/15,12/3/15,Buellton,California,",","Buellton,California",,
42341Bakersfield,35.373292,-119.018712,12/15,12/3/15,Bakersfield,California,",","Bakersfield,California",,
42342San Clemente,33.427352,-117.6126,12/15,12/4/15,San Clemente,California,",","San Clemente,California",,
42342Alliance,40.9153362,-81.1059309,12/15,12/4/15,Alliance,Ohio,",","Alliance,Ohio",,
42343Lewisburg,40.9645293,-76.8844101,12/15,12/5/15,Lewisburg,Pennsylvania,",","Lewisburg,Pennsylvania",,
42346Tulsa,36.1556805,-95.9929113,12/15,12/8/15,Tulsa,Oklahoma,",","Tulsa,Oklahoma",,
42347San Francisco,37.774929,-122.419416,12/15,12/9/15,San Francisco,California,",","San Francisco,California",,
42349Albuquerque,35.0841034,-106.6509851,12/15,12/11/15,Albuquerque,New Mexico,",","Albuquerque,New Mexico",,
42350Seattle,47.6038321,-122.3300624,12/15,12/12/15,Seattle,Washington,",","Seattle,Washington",,
42350Abington,40.1206656,-75.1179512,12/15,12/12/15,Abington,Pennsylvania,",","Abington,Pennsylvania",,
42351Portland,45.5202471,-122.6741949,12/15,12/13/15,Portland,Oregon,",","Portland,Oregon",,
42351Houston,31.3378465,-95.390805,12/15,12/13/15,Houston,Texas,",","Houston,Texas",,
42352New York,40.7127281,-74.0060152,12/15,12/14/15,New York,New York,",","New York,New York",,
42353Tulsa,36.1556805,-95.9929113,12/15,12/15/15,Tulsa,Oklahoma,",","Tulsa,Oklahoma",,
42354Glen Mills,39.919698,-75.4904323,12/15,12/16/15,Glen Mills,Pennsylvania,",","Glen Mills,Pennsylvania",,
42358Edina,44.8897027,-93.3501222,12/15,12/20/15,Edina,Minnesota,",","Edina,Minnesota",,
42359Phoenix,33.448377,-112.074037,12/15,12/21/15,Phoenix,Arizona,",","Phoenix,Arizona",,
42359Sewickley,40.5364566,-80.1845031,12/15,12/21/15,Sewickley,Pennsylvania,",","Sewickley,Pennsylvania",,
42359Durham,35.996653,-78.9018053,12/15,12/21/15,Durham,North Carolina,",","Durham,North Carolina",,
42360Munster,41.5644798,-87.5125412,12/15,12/22/15,Munster,Indiana,",","Munster,Indiana",,
42366Fridley,45.0838291,-93.2590388,12/15,12/28/15,Fridley,Minnesota,",","Fridley,Minnesota",,
42373Houston,31.3378465,-95.390805,1/16,1/4/16,Houston,Texas,",","Houston,Texas",,
42373New York,40.7127281,-74.0060152,1/16,1/4/16,New York,New York,",","New York,New York",,
42376Roseville,38.752124,-121.288006,1/16,1/7/16,Roseville,California,",","Roseville,California",,
42376Covina,34.090009,-117.89034,1/16,1/7/16,Covina,California,",","Covina,California",,
42376Cherry Hill,39.906739,-74.9896299,1/16,1/7/16,Cherry Hill,New Jersey,",","Cherry Hill,New Jersey",,
42377Miami Beach,25.7929198,-80.1353006,1/16,1/8/16,Miami Beach,Florida,",","Miami Beach,Florida",,
42377Kernersville,36.1198589,-80.0736533,1/16,1/8/16,Kernersville,North Carolina,",","Kernersville,North Carolina",,
42380Tulsa,36.1556805,-95.9929113,1/16,1/11/16,Tulsa,Oklahoma,",","Tulsa,Oklahoma",,
42383Folsom,38.677959,-121.176058,1/16,1/14/16,Folsom,California,",","Folsom,California",,
42384Lake Mary,28.756618,-81.3388838,1/16,1/15/16,Lake Mary,Florida,",","Lake Mary,Florida",,
42387Tucson,32.222607,-110.974711,1/16,1/18/16,Tucson,Arizona,",","Tucson,Arizona",,
42387Billings,45.7874957,-108.49607,1/16,1/18/16,Billings,Montana,",","Billings,Montana",,
42387New York,40.7127281,-74.0060152,1/16,1/18/16,New York,New York,",","New York,New York",,
42389Fort Worth,32.753177,-97.3327459,1/16,1/20/16,Fort Worth,Texas,",","Fort Worth,Texas",,
42389Houston,31.3378465,-95.390805,1/16,1/20/16,Houston,Texas,",","Houston,Texas",,
42392Savannah,32.0809263,-81.0911768,1/16,1/23/16,Savannah,Georgia,",","Savannah,Georgia",,
42394Webster,29.5376944,-95.1220967,1/16,1/25/16,Webster,Texas,",","Webster,Texas",,
42396Charleston,32.7876012,-79.9402728,1/16,1/27/16,Charleston,South Carolina,",","Charleston,South Carolina",,
42397Montclair,34.07751,-117.689778,1/16,1/28/16,Montclair,California,",","Montclair,California",,
42397Wynnewood,40.0028514,-75.2707469,1/16,1/28/16,Wynnewood,Pennsylvania,",","Wynnewood,Pennsylvania",,
42398Ennis,32.3293111,-96.6252679,1/16,1/29/16,Ennis,Texas,",","Ennis,Texas",,
42398Suwanee,34.0514898,-84.0712997,1/16,1/29/16,Suwanee,Georgia,",","Suwanee,Georgia",,
42398Pittsburgh,40.4416941,-79.9900861,1/16,1/29/16,Pittsburgh,Pennsylvania,",","Pittsburgh,Pennsylvania",,
42401San Antonio,29.4246002,-98.4951405,2/16,2/1/16,San Antonio,Texas,",","San Antonio,Texas",,
42403Gilbert,33.352826,-111.789027,2/16,2/3/16,Gilbert,Arizona,",","Gilbert,Arizona",,
42404Redlands,34.055569,-117.182538,2/16,2/4/16,Redlands,California,",","Redlands,California",,
42404Villanova,40.0373323,-75.3490769,2/16,2/4/16,Villanova,Pennsylvania,",","Villanova,Pennsylvania",,
42405Woodmere,41.462276,-81.480675,2/16,2/5/16,Woodmere,Ohio,",","Woodmere,Ohio",,
42405Washington,38.8948932,-77.0365529,2/16,2/5/16,Washington,Washington,",","Washington,Washington",,
42408Manor,30.3407629,-97.5569456,2/16,2/8/16,Manor,Texas,",","Manor,Texas",,
42410Shakopee,44.7980186,-93.5268986,2/16,2/10/16,Shakopee,Minnesota,",","Shakopee,Minnesota",,
42411Los Angeles,34.052234,-118.243685,2/16,2/11/16,Los Angeles,California,",","Los Angeles,California",,
42412Couer d`Alene,47.7066144,-116.8551,2/16,2/12/16,Couer d`Alene,Idaho,",","Couer d`Alene,Idaho",,
42412Las Vegas,36.1672559,-115.1485163,2/16,2/12/16,Las Vegas,Nevada,",","Las Vegas,Nevada",,
42412Lehi,40.3880902,-111.8491619,2/16,2/12/16,Lehi,Utah,",","Lehi,Utah",,
42412Richardson,32.9481789,-96.7297206,2/16,2/12/16,Richardson,Texas,",","Richardson,Texas",,
42412Richmond,37.5385087,-77.43428,2/16,2/12/16,Richmond,Virginia,",","Richmond,Virginia",,
42414Houston,31.3378465,-95.390805,2/16,2/14/16,Houston,Texas,",","Houston,Texas",,
42415Sugar Land,29.6196787,-95.6349463,2/16,2/15/16,Sugar Land,Texas,",","Sugar Land,Texas",,
42416Trinity,28.1808458,-82.6817662,2/16,2/16/16,Trinity,Florida,",","Trinity,Florida",,
42417Houston,31.3378465,-95.390805,2/16,2/17/16,Houston,Texas,",","Houston,Texas",,
42417Norwalk,41.66704,-72.66648,2/16,2/17/16,Norwalk,Connecticut,",","Norwalk,Connecticut",,
42418Renton,47.4799078,-122.2034496,2/16,2/18/16,Renton,Washington,",","Renton,Washington",,
42418North Little Rock,34.769536,-92.267094,2/16,2/18/16,North Little Rock,Arkansas,",","North Little Rock,Arkansas",,
42419Greenville,35.612661,-77.3663538,2/16,2/19/16,Greenville,North Carolina,",","Greenville,North Carolina",,
42422Yucaipa,34.033625,-117.0430865,2/16,2/22/16,Yucaipa,California,",","Yucaipa,California",,
42425West Hollywood,34.090009,-118.361744,2/16,2/25/16,West Hollywood,California,",","West Hollywood,California",,
42425Key West,24.5625566,-81.7724368,2/16,2/25/16,Key West,Florida,",","Key West,Florida",,
42426White Bear Lake,45.0838098,-93.0069304,2/16,2/26/16,White Bear Lake,Minnesota,",","White Bear Lake,Minnesota",,
42426Hartsdale,41.0130875,-73.8084814,2/16,2/26/16,Hartsdale,New York,",","Hartsdale,New York",,
42429Mesa,33.415184,-111.831472,2/16,2/29/16,Mesa,Arizona,",","Mesa,Arizona",,
42430Rancho Cordova,38.589072,-121.302728,3/16,3/1/16,Rancho Cordova,California,",","Rancho Cordova,California",,
42430Burlington,40.8075391,-91.1129234,3/16,3/1/16,Burlington,Iowa,",","Burlington,Iowa",,
42432North Bergen,40.8042674,-74.012084,3/16,3/3/16,North Bergen,New Jersey,",","North Bergen,New Jersey",,
42433Deland,29.0283213,-81.3031098,3/16,3/4/16,Deland,Florida,",","Deland,Florida",,
42434Newberg,45.300596,-122.9725418,3/16,3/5/16,Newberg,Oregon,",","Newberg,Oregon",,
42434Hoffman Estates,42.0426639,-88.079871,3/16,3/5/16,Hoffman Estates,Illinois,",","Hoffman Estates,Illinois",,
42436Ontario,34.063344,-117.650888,3/16,3/7/16,Ontario,California,",","Ontario,California",,
42436Queens,40.7498243,-73.7976337,3/16,3/7/16,Queens,New York,",","Queens,New York",,
42439Auburn,38.896565,-121.07689,3/16,3/10/16,Auburn,California,",","Auburn,California",,
42439Irvine,33.684567,-117.826505,3/16,3/10/16,Irvine,California,",","Irvine,California",,
42440Bradenton,27.4989278,-82.5748194,3/16,3/11/16,Bradenton,Florida,",","Bradenton,Florida",,
42440Brooklyn,40.6501038,-73.9495823,3/16,3/11/16,Brooklyn,New York,",","Brooklyn,New York",,
42441Lakewood,47.1714085,-122.5164,3/16,3/12/16,Lakewood,Washington,",","Lakewood,Washington",,
42444Tampa,27.9477595,-82.458444,3/16,3/15/16,Tampa,Florida,",","Tampa,Florida",,
42445Arroyo Grande,35.118587,-120.590725,3/16,3/16/16,Arroyo Grande,California,",","Arroyo Grande,California",,
42445Irvine,33.684567,-117.826505,3/16,3/16/16,Irvine,California,",","Irvine,California",,
42447Noblesville,40.0455918,-86.0085955,3/16,3/18/16,Noblesville,Indiana,",","Noblesville,Indiana",,
42447Norfolk,36.8462923,-76.2929252,3/16,3/18/16,Norfolk,Virginia,",","Norfolk,Virginia",,
42452Liberty Township,40.1567417,-82.6125498,3/16,3/23/16,Liberty Township,Ohio,",","Liberty Township,Ohio",,
42453Poulsbo,47.7391366,-122.63928,3/16,3/24/16,Poulsbo,Washington,",","Poulsbo,Washington",,
42453Madera,36.961336,-120.060718,3/16,3/24/16,Madera,California,",","Madera,California",,
42453Paris,33.6617962,-95.555513,3/16,3/24/16,Paris,Texas,",","Paris,Texas",,
42454Helena,46.5927425,-112.0362771,3/16,3/25/16,Helena,Montana,",","Helena,Montana",,
42454Columbus,39.9622601,-83.0007065,3/16,3/25/16,Columbus,Ohio,",","Columbus,Ohio",,
42454Gibsonia,40.6300671,-79.9695004,3/16,3/25/16,Gibsonia,Pennsylvania,",","Gibsonia,Pennsylvania",,
42456Odessa,31.8457149,-102.367687,3/16,3/27/16,Odessa,Texas,",","Odessa,Texas",,
42457Houston,31.3378465,-95.390805,3/16,3/28/16,Houston,Texas,",","Houston,Texas",,
